game,axis,parameter,beta,rho,h,epsilon,start_id,x0,y0,horizon,cumulative_avg_gradient_l1,instantaneous_gradient_l1,interaction_ratio
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,5,-0.8,0.2,10000,0.023008802206940546,3.814659324795033e-155,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,6,0.2,-0.8,1000,0.35495041196595767,7.479161796533609e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,6,0.2,-0.8,3000,0.11831680398865307,4.860399804855246e-45,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,6,0.2,-0.8,10000,0.035495041196595925,1.8557283671316192e-154,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,7,-0.2,-0.8,1000,0.23008802206940523,2.0132622288523033e-14,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,7,-0.2,-0.8,3000,0.07669600735646849,1.1060890437363906e-45,3.0
interaction_dominated,rho,0.5,0.0,0.5,0.01,0.05,7,-0.2,-0.8,10000,0.023008802206940546,3.814659324795033e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,0,0.5,0.5,1000,0.24032462775353985,1.6296260268080793e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,0,0.5,0.5,3000,0.08010820925118,8.123078820230389e-46,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,0,0.5,0.5,10000,0.024032462775354,3.773769835270297e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,1,-0.5,0.5,1000,0.24032462775353985,1.6296260268080793e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,1,-0.5,0.5,3000,0.08010820925118,8.123078820230389e-46,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,1,-0.5,0.5,10000,0.024032462775354,3.773769835270297e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,2,0.5,-0.5,1000,0.24032462775353985,1.6296260268080793e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,2,0.5,-0.5,3000,0.08010820925118,8.123078820230389e-46,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,2,0.5,-0.5,10000,0.024032462775354,3.773769835270297e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,3,-0.5,-0.5,1000,0.24032462775353985,1.6296260268080793e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,3,-0.5,-0.5,3000,0.08010820925118,8.123078820230389e-46,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,3,-0.5,-0.5,10000,0.024032462775354,3.773769835270297e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,4,0.8,0.2,1000,0.3289867302634365,4.156471637262762e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,4,0.8,0.2,3000,0.10966224342114572,2.5955984777765245e-45,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,4,0.8,0.2,10000,0.032898673026343715,9.697035278519972e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,5,-0.8,0.2,1000,0.2109808323358477,1.2006213936903936e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,5,-0.8,0.2,3000,0.07032694411194923,5.437473108442046e-46,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,5,-0.8,0.2,10000,0.02109808323358477,2.1254945284373916e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,6,0.2,-0.8,1000,0.3289867302634365,4.156471637262762e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,6,0.2,-0.8,3000,0.10966224342114572,2.5955984777765245e-45,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,6,0.2,-0.8,10000,0.032898673026343715,9.697035278519972e-155,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,7,-0.2,-0.8,1000,0.2109808323358477,1.2006213936903936e-14,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,7,-0.2,-0.8,3000,0.07032694411194923,5.437473108442046e-46,3.0
interaction_dominated,rho,0.7,0.0,0.7,0.01,0.05,7,-0.2,-0.8,10000,0.02109808323358477,2.1254945284373916e-155,3.0
interaction_dominated,rho,0.9,0.0,0.9,0.01,0.05,0,0.5,0.5,1000,0.21350366453476527,8.067433585762528e-15,3.0
interaction_dominated,rho,0.9,0.0,0.9,0.01,0.05,0,0.5,0.5,3000,0.07116788817825509,6.04937520842584e-46,3.0
interaction_dominated,rho,0.9,0.0,0.9,0.01,0.05,0,0.5,0.5,10000,0.021350366453476526,2.4726006295658114e-155,3.0
interaction_dominated,rho,0.9,0.0,0.9,0.01,0.05,1,-0.5,0.5,1000,0.21350366453476527,8.067433585762528e-15,3.0
interaction_dominated,rho,0.9,0.0,0.9,0.01,0.05,1,-0.5,0.5,3000,0.07116788817825509,6.04937520842584e-46,3.0
